商品链接,商品名称,商品类目,价格,在库库存,在途库存,运费,准时交货率,准时处理时间/工作日,退款率,订单完成率,缺货程度,关键信息变更次数
https://www.neobund.com/detail/4125,"A4A 30LB×2piece HDRS  Rubber Coated Solid Cast Iron Dumbbell with Contoured Chrome Handle, Hexagon Head","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training', 'Weight Lifting']",56.6,50,0,$50.00,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/4440,5ft PVC Hinged Green Tree Environmentally Friendly Fireproof Artificial Christmas Tree,"['Home Supplies', 'Festive & Party Supplies']",36.84,50,0,$25.00,100,0.41,6.9,100,0.46,0.58
https://www.neobund.com/detail/450,"Liquid Highlighter Makeup, Natural Glow Face Body Highlighter Stick, Silky Smooth Light Liquid Luminizer, Long Lasting Highlight Face Illuminator Make up\n","['Beauty & Personal Care', 'Makeup']",6.99,779,0,$5.00,87.5,1.28,0,100,0,0
https://www.neobund.com/detail/3343,"1pc, 3A grade, THE influence of a great teacher erasing, funny mug, gift for teacher, 11 oz ceramic coffee mug, room decoration, novelty gift, summer and winter drinking mug, birthday gift, holiday gift, Christmas gift, New Year gift, back to school seaso","['Kitchenware', 'Drinkware']",4.5-5,197,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/7041,"2pcs Beach Bag Accessories, Green Wallet + Pink Phone Case Storage, EVA Bag Accessories, Multifunctional Reusable Beach Bag Accessories Ladies Party Birthday Gift - Perfect for Travel & Storage (Bag Not Included)","['Luggage & Bags', ""Women's Bags""]",5.99,50,0,$6.99,75,1.59,0,100,0.41,0
https://www.neobund.com/detail/46,New For TSX 2009-2014 Honda ABS Wheel Speed Sensor Front Right Accord CR-V,"['Automotive & Motorcycle', 'Auto Replacement Parts']",16.85,76,0,$0.00,96.3,0.52,0,100,0,0.11
https://www.neobund.com/detail/5951,"BRIGHTENING TOOTHPASTE TABS，Toothpaste Tablets for Teeth Whitening, 60 pcs","['Beauty & Personal Care', 'Nasal & Oral Care']",4.5,1243,10000,$5.45,100,0.47,0,100,1.53,1.88
https://www.neobund.com/detail/7025,Glarry GST Stylish Electric Guitar Kit With Black Pickguard,"['Toys & Hobbies', 'Musical Instruments & Accessories', 'Guitars & Stringed Instruments', 'Bass Guitars & Gear']",59.9,82,0,$10.00,100,0.39,0,100,0,0.22
https://www.neobund.com/detail/7212,"MALE ENHANCEMENT  Capsules,American ginseng and Wolfbenry","['Health', 'Food Supplements', 'Wellness Supplements']",9.9,383,0,$8.00,63.64,1.75,0,94.29,0,0
https://www.neobund.com/detail/6717,"22in Mini Christmas Tree with Light Artificial Small Tabletop Christmas Decoration with Flocked Snow, Exquisite Decor & Xmas Ornaments for Table Top for Home & Office Desk","['Home Supplies', 'Festive & Party Supplies', 'Festive Decorations']",9.9-14.6,199,0,$6.90,0,0,0,0,0,0.42
https://www.neobund.com/detail/2243,"Veganic Natural Hair Growth Oil, Carvenchi Natural Hair Gro, Rosemary Oil for Hair Growth Organic, Rosemary Hair Growth Oil for Dry Hair and Growth Thin Hair Pump Serum Anti Aging(1PCS*60ML)","['Beauty & Personal Care', 'Haircare & Styling']",5.99-12.99,7,0,$5.00,96.55,0.78,0,100,0.33,0
https://www.neobund.com/detail/6624,Facial Exfoliation Whitening Natural Facial Skin Care Cleansing Exfoliation Whitening Body Scrub,"['Beauty & Personal Care', 'Bath & Body Care', 'Body Scrubs & Peels']",2.55,200,0,$7.99,100,0.83,0,100,0.72,1.69
https://www.neobund.com/detail/3980,"Record Player A4, Turntable, Record Player with 2 Stereo Speakers, Wireless 3-Speed 33\u002F45\u002F78RPM, Support Headphone Jack\u002FAUX-IN\u002FRCA-Out","['Phones & Electronics', 'Audio & Video']",34.7,98,100,$12.00,100,0.31,0,100,0.1,0
https://www.neobund.com/detail/5696,ARITAUM Back Brace Posture Corrector for Women and Men Back Lumbar Support Shoulder Posture Support for Improve Posture Provide and Back Pain Relief,"['Sports & Outdoor', 'Sports & Outdoor Accessories']",8.99,4,0,$6.50,99.07,0.39,0,100,0.45,1
https://www.neobund.com/detail/3440,"Magnetic Digital Voice Recorder with AI-Triple Noise Reduction,Portable Audio Recorder Compatible with Smart Cell Phone\u002FPC Recording Device for Lectures,Meetings,Interviews,Black","['Phones & Electronics', 'Audio & Video']",26.99,20,0,$6.00,100,0.47,0,100,2.17,0.61
https://www.neobund.com/detail/1052,Emma Manor 925 Sterling Silver 5A CZ Diamond Enamel Finger Kiss Pendant Necklace for Women\n,"['Fashion Accessories', 'Costume Jewelry & Accessories']",10.99,22,0,$5.00,100,0.2,0.36,100,0,0.45
https://www.neobund.com/detail/7399,"1 canvas painting with wooden frame, ready to hang, Leonardo da Vinci's \""Mona Lisa\""","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,525,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/4017,Japanese Rice Bowls Ceramic Sauce Bowls Set of 4 Sushi Bowls Soup Bowls Rice Bowls with Different Colorful Floral Designs,"['Kitchenware', 'Cutlery & Tableware']",4.97,142,0,$15.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/1972,"Women's fashionable retro bag, holiday gift, hollowed out knit design, large capacity daily shoulder bag, suitable for college students, white-collar workers, daily school, work, commuting","['Luggage & Bags', ""Women's Bags""]",6.99,20,0,$7.99,96.26,0.52,0.53,99.47,1.49,0.41
https://www.neobund.com/detail/4866,"6 Hip hop hats - high fabric, baseball style, stylish design","['Fashion Accessories', 'Clothes Accessories']",28.56,1000,0,$9.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/6633,"With wheels and lid - Spacious double opening 2\u002F3 tier storage box, foldable storage box for clothes, snacks, toys, books and office supplies - Portable, foldable and easy to assemble, suitable for home use","['Home Supplies', 'Home Organizers', 'Storage Boxes & Bins']",40-52.5,99,0,$14.50,100,0.24,0,100,0,0
https://www.neobund.com/detail/3513,Kitchen Helper Multifunction Knife Sharpener Handheld Quick Sharpening Stone,"['Kitchenware', 'Kitchen Knives', 'Knife Sharpeners']",2.8,52,0,$8.00,99.56,0.58,0.66,100,0.7,0.51
https://www.neobund.com/detail/3485,"wagon,10in Tank 360°spinner wheels Folding trolley Outdoor camping barbecue trolley, large capacity lightweight storage trolley, folding camping trailer, camping trolley, car boot folding trolley with silent universal wheels, cup holders and side pockets,","['Home Improvement', 'Building Supplies']",30,500,0,$13.00 - $22.00,100,0.75,0,100,0,0.69
https://www.neobund.com/detail/386,"Reheyre Sturdy Bottle Opener - Rust-Proof ABS Jar, Can, Corkscrew, and Beer Bottle Cap Remover - Essential Home Bar Tools","['Kitchenware', 'Kitchen Utensils & Gadgets']",2.1,11,0,$5.99,98.97,0.81,0,100,0,0.22
https://www.neobund.com/detail/1060,"Emma Manor 925 Sterling Silver 3 Prong Pear Shape Cubic Zirconia Heart Pendant Necklace for Women,18\"" Silver Chain with Gift Box","['Fashion Accessories', 'Costume Jewelry & Accessories']",12.99,31,0,$5.00,100,0.2,0.36,100,0,0.45
https://www.neobund.com/detail/7319,"1 Piece Framed Wooden Canvas Painting, Psalm 91 Wall Painting: Wooden Frame Canvas Painting with Bible Verse - Perfect for Living Room Home Wall Decor","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,517,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/6285,"1PCS, 11oz Heartfelt Message Mug - \""A Mi Hijo\"" (To My Son), Spanish Inspirational Quote, Ceramic Coffee\u002FTea Mug, Unique Gift Mug from Mom, Encouraging and Loving Gift for Son","['Kitchenware', 'Drinkware']",5,293,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/4222,9ft PVC Flocking Hinged Tree Environmentally Friendly Fireproof Artificial Christmas Flocked Tree,"['Home Supplies', 'Festive & Party Supplies', 'Festive Decorations']",158.6,74,0,$40.00,100,0.41,6.9,100,0.46,0.58
https://www.neobund.com/detail/5213,"VEVOR Vibratory Compaction Tamper, 6.5 HP, 196CC Gas Engine, 4,200 lbs Force, 5,600 VPM Plate Compactor with 22.1 x 15.9 in Plate for Walkways, Asphalts, Paver Landscaping, CARB & EPA Compliant","['Home Improvement', 'Electrical Equipment & Supplies']",358.99,79,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/5011,"Charming Forest Shower Curtain - Mildew & Water-Resistant, Easy Install with Hooks, Durable & Easy Care\n","['Home Supplies', 'Bathroom Supplies', 'Shower Curtains & Rods']",6.5,30,0,$5.70,100,0.38,0,100,0.07,0.88
https://www.neobund.com/detail/6780,"ROSALIND Pink Gel Nail Polish Set, 6PCS Hot Pink Gel Nail Polish Light Pink Nail Gel Polish Set for Women","['Beauty & Personal Care', 'Hand, Foot & Nail Care', 'Nail Art & Nail Polish']",5,199,0,$6.20,85.71,1.17,0,100,0,0.13
https://www.neobund.com/detail/1318,6Pcs Jewelry Simple New Fashion Children Teenagers Women's 6-Piece Glass Beads Natural Pearl Bracelet Set Fashion Popular Jewelry Girl Bracelet Bracelet,"['Jewelry Accessories & Derivatives', 'Pearl']",3,96,500,$5.00,98.53,0.43,0,100,0.03,0.03
https://www.neobund.com/detail/1701,"Passion Twist Crochet Hair Water Wave \nCrochet Hair for Faux Locs Spring Twist\nSynthenic Braiding Hair Extension\nWATER WAVE 24\""","['Fashion Accessories', 'Hair Extensions & Wigs']",8.55,39,0,$5.00,100,0.84,0,97.96,0.04,0.06
https://www.neobund.com/detail/7349,"4pcs Multifunctional Folding Knife, Pocket Mini Keychain Knife, Portable Gift Knife, Express Delivery Knife, Men's Fashion Key Chain","['Sports & Outdoor', 'Camping & Hiking Equipment', 'Knives & Survival Kits']",6.5,150,0,$3.00,100,0.6,0,100,0.1,0
https://www.neobund.com/detail/6743,"Flying Saucer Starlight Shining, To Measure The Warmth In The Distance, Children Growing Up To Hold Lights At Night, Home Dressing, Christmas Gifts, Birthday Gifts, Valentine's Day Gifts","['Phones & Electronics', 'Audio & Video']",8,100,0,$8.00,92.17,0.96,0,100,0.49,0.17
https://www.neobund.com/detail/4088,"a4a 5LB 1-Pair (2pieces) HDRS Rubber Coated Solid Cast Iron Dumbbell with Contoured Chrome Handle, Hexagon Head","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training', 'Weight Lifting']",10.9,50,0,$14.80,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/6457,"1pc, 3A grade,, funny mug, black ceramic mug, 11oz ceramic coffee mug, summer and winter drinking mug, birthday gift, holiday gift, Christmas gift, New Year gift","['Kitchenware', 'Drinkware']",5,999,0,$6.51,100,0.39,0,100,0,0.02
https://www.neobund.com/detail/6096,"VEVOR Portable Diesel Tank, 58 Gallon Capacity & 10 GPM Flow Rate, Diesel Fuel Tank with 12V Electric Transfer Pump and 13.1ft Rubber Hose, PE Diesel Transfer Tank for Easy Fuel Transportation, Black","['Home Supplies', 'Home Care Supplies']",480.54,827,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/4357,"Spooky Halloween Shower Curtain Set - Water-Resistant, Cartoon Witch Print, Unlined, Machine Washable, Gothic Bathroom Decoration with 12 Hooks,Perfect for Halloween Party Supplies and Bathroom Decor\n","['Home Supplies', 'Bathroom Supplies', 'Shower Curtains & Rods']",6.5,29,0,$5.70,100,0.38,0,100,0.07,0.88
https://www.neobund.com/detail/6178,3piece green portable makeup brush set Blush Beauty Tool Powder Brush Beginner makeup brush,"['Beauty & Personal Care', 'Makeup', 'Makeup Brushes']",2.99,216,0,$4.93,100,0.94,0,100,0.3,0.87
https://www.neobund.com/detail/5152,"VEVOR Chain Sling, 11000 lbs Weight Capacity, 5\u002F16'' x 5' G80 Lifting Chain with Grab Hooks, DOT Certified, Blackening Coating Manganese Steel & Adjustable Length, for Dock Factory Construction Site","['Luggage & Bags', 'Bag Accessories', 'Bag Straps & Chains']",41.09,485,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/7401,"1 piece canvas painting with wood frame, ready to hang, antique style wood frame canvas oil painting, St. Bernard dog playing with mobile phone on toilet, funny bathroom wall art","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,517,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/5830,"H3 4K HD 3-Camera Brushless Drone - Intelligent Obstacle Avoidance, Auto-Return, One-Touch Takeoff\u002FLanding, 360° Beauty Mode, 3 Rechargeable Batteries, Carrying Case, Wi-Fi Connection and Battery Power","['Phones & Electronics', 'Cameras & Photography', 'Drones & Accessories']",39,195,200,$8.50,100,0.26,0.63,100,0.71,0.5
https://www.neobund.com/detail/3827,Spring knife EDC Survival Knives Outdoor Camping Fishing,"['Tools & Hardware', 'Hand Tools']",10.84,300,0,$7.48,94.59,0.36,2.7,97.3,0.05,0
https://www.neobund.com/detail/4020,"Remote-controlled Toy Bulldozer With Dual Batteries And Strong Horsepower, The Best Gift For Construction Enthusiasts","['Toys & Hobbies', 'Electric & Remote Control Toys']",14.9,190,0,$15.00,100,0.61,0,99.4,0.3,0.58
https://www.neobund.com/detail/6883,"Luggage Sets 3 Piece,Luggage Set PP Material Travel Suitcase Set With Spinner Wheels for Men Women, 20''\u002F24''\u002F28''","['Luggage & Bags', 'Luggage & Travel Bags', 'Luggage']",114.62,45,0,$30.00,0,0,0,0,0.77,0
https://www.neobund.com/detail/7387,VITAL NUTRITION SOURCE PREMIUM FEMININE BALANCE GUMMIES\n60 GUMMIES | 30 SERVINGS\nHAWAIIAN PINEAPPLE,"['Health', 'Food Supplements', 'Beauty Supplement']",9.9,4521,0,$4.50,63.64,1.75,0,94.29,0,0
https://www.neobund.com/detail/5418,"VEVOR Manual Honey Extractor, 3 Frames Honey Spinner Extractor, Stainless Steel Beekeeping Extraction, Honeycomb Drum Spinner with Lid, Apiary Centrifuge Equipment with Height Adjustable Stand","['Home Improvement', 'Garden Supplies']",86.99,688,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/4207,"A4A 45LB  Powder Coated Cast Iron Kettlebell for Men and Women's Gym, Same Family Kettlebell","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training']",50.9,50,0,$40.00,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/5335,Printed Taper Candle Drip-Proof Candle Holders - 4 Pieces Handmade Twisted Candle Long Candle Holders 10 Inch Ghost Taper Candle Christmas Tree Candles for Family Party Wedding Halloween Christmas,"['Home Supplies', 'Home Decor']",10.99,29,0,$7.50,100,0.37,0,100,1.03,0.5
https://www.neobund.com/detail/6858,"Cat Wall Shelves, 16 x 10 Inch Cat Wall Furniture with Sisal Mat, Solid Rubber Wood Floating Wall Shelf with Upgraded Installation, Cat Window Perch for Sleeping, Playing and Scratching","['Pet Supplies', 'Dog & Cat Furniture', 'Scratching Pads & Posts']",9.88,100,0,$8.64,100,0.14,0.47,100,0.75,0.36
https://www.neobund.com/detail/4029,Morphling Ergonomic Gaming Chair Reclining Gamer Chair with Adjustable Lumbar Support & 4D Armrests High Back Gaming Chairs for Adults,"['Furniture', 'Commercial Furniture', 'Office Furniture', 'Chairs & Stools']",179,27,0,$40.00,0,0,0,0,0.07,0
https://www.neobund.com/detail/1426,"Outdoor fans, handheld fans, desktop fans, USB fans, desktop fans, high-speed fans, special summer fans, suitable for indoor and outdoor office spaces, used by many people outdoors, and can be used with outdoor tents, outdoor lights, etc. ","['Phones & Electronics', 'Universal Accessories']",1.2,0,320,$5.00,25,2.16,0,80,1,0
https://www.neobund.com/detail/811,"2pcs\u002Fset, Plastic Fluffy Ball Pens, Cute Cartoon Design, Perfect For Students To Relieve Stress And Use In Their Planners, Suitable For Home And School Use, Ideal Gift For Back-to-school Or Birthday penrelaxation","['Computers & Office Equipment', 'Office Stationery & Supplies', 'Writing & Correction Tools']",2.99,16,100,$5.99,100,0.76,5.66,100,0.72,1.6
https://www.neobund.com/detail/6032,"Farmhouse Oval Candle Chandelier Light, Ceiling Light, Pendant Lamp for Living Room, Dining Room, Hallway","['Home Improvement', 'Lights & Lighting', 'Indoor Lighting', 'Ceiling Lighting']",53,80,0,$16.00,100,0.47,1.01,98.72,0.24,0.1
https://www.neobund.com/detail/6869,Roxelis Fresh Amber Wood Perfume Natural Fresh Long-lasting Fragrance Charming Amber Fragrance Dating Gentle and Elegant Perfume,['Beauty & Personal Care'],5.5,300,0,$5.99,100,0.18,0,97.67,0.43,0.39
https://www.neobund.com/detail/3878,"Buy one get one free temperament small flower earrings, niche temperament, high-end feeling, curved earrings and earrings","['Fashion Accessories', 'Costume Jewelry & Accessories']",1.2,27,0,$4.20,78.26,1.31,4.35,91.67,0,0
https://www.neobund.com/detail/6648,"Hair Care Capsules - Nourishing Moisture Capsules for Smooth, Frizz-Free, and Silky Hair - Professional Hair Treatment for Ultimate Hydration and Vitality","['Beauty & Personal Care', 'Haircare & Styling', 'Hair Treatments\\u002FScalp Treatments']",6.22,100,0,$5.99,100,0.83,0,100,0.72,1.69
https://www.neobund.com/detail/7295,"A golden flower framed painting, framed wall art print, suitable for living room and bedroom, home decoration, holiday gift for her\u002Fhim, ready to hang","['Home Supplies', 'Home Decor', 'Posters & Prints']",12-50,531,0,$7.60,0,0,0,0,0.11,0.93
https://www.neobund.com/detail/4435,"A4A 15LB×2pieces Bumper Plates for Strength and Training Fitness, Olympic Weight Set with Rubber Barbell Dumbbell Plates Stainless Steel Inserts for Pro or Home Gyms","['Sports & Outdoor', 'Fitness Equipment', 'Weight Training']",45.9,50,0,$40.00,100,0.58,0.18,100,0.16,0.21
https://www.neobund.com/detail/5804,"New Car Dashboard Mobile Navigation Stand 360 Degree Rotating Desktop Stand Magsafe Magnetic Bracket,Aluminum Alloy Car Phone Holder","['Phones & Electronics', 'Phone Accessories']",13.99,50,0,$5.00,99.54,0.54,1.83,99.77,0.38,0
https://www.neobund.com/detail/4473,"Women's pajamas, suitable for home wear, lace pajamas, mesh robe, elegant and fashionable, smooth and comfortable pajamas","['Womenswear & Underwear', ""Women's Sleepwear & Loungewear""]",8.5-9.9,77,77,$6.70,87.5,0.58,0,100,0,0.58
https://www.neobund.com/detail/5921,"All-season tent, portable folding fully automatic camping tent, two-person\u002Ffour-person camping tent, waterproof material, windproof, essential for camping and hiking","['Sports & Outdoor', 'Camping & Hiking Equipment', 'Tents & Accessories', 'Tents']",27-31,199,0,$6.00,99.9,0.44,4.26,99.9,0.34,0.57
https://www.neobund.com/detail/7077,"6pcs Multifunctional Folding Mini Pocket Knife, Keychain, Portable Gift for Men","['Sports & Outdoor', 'Camping & Hiking Equipment', 'Knives & Survival Kits']",9.8,140,0,$3.00,100,0.6,0,100,0.1,0
https://www.neobund.com/detail/7125,"VEVOR Glass Clamp, 35.83\"" Height Glass Railing Bracket for 0.39 \""-0.47 \"" Thickness Tempered Glass, 304 Stainless Steel Glass Mounting Clamp, Glass Shelf Bracket for Balcony, Garden, Deck, Stair, Black","['Textiles & Soft Furnishings', 'Household Textiles', 'Curtains']",25.79,136,0,$15.00,99.68,0.37,0,99.52,0.86,0.24
https://www.neobund.com/detail/7057,12 Pairs Teardrop Druse Crystal Drop Dangle Earrings for Women Cubic Zirconia Huggie Hoop Earring Jewelry Set Christmas Gifts\n,"['Jewelry Accessories & Derivatives', 'Artificial Gemstones']",9.75,31,0,$4.75,0,0,0,0,0,0
