name,价格,链接
"HP Elite Desk SFF 600 G9 小型台式机,第 13 代英特尔 16 核 i7-13700 高达 5.1GHz,16GB DDR5 内存,1TB PCIe SSD,DVDRW,WiFi 6,蓝牙,以太网, Windows 11 Pro, AZ-XUT",US$849.00,https://www.amazon.com/-/zh/dp/B0DKFMC2Q6/ref=sr_1_95?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.qF4DoxXknD6Y9pU73oevjjOsaQf5YRqT8DtRG_6mEVkB_XCHFwgQ8TFKmKjOqqcQS19iF4mdUA5Y3NWCQ-6SnKrVo67o77D0uEcO16znirnlVSrGt1q1pQEoe-aZBajp2QW3lLGoq7Fol2fDhM84JN7BjiMbPwvUhqusuATpnX4iForjG_kt28SROParSG_e.knim0KfpCgBAVhxqkCdU8zp-bisLcoKvU7lIpkKXxCc&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530378&sprefix=diannao%2Caps%2C321&sr=8-95
"14 英寸笔记本电脑,Windows 笔记本电脑双核 Cerelon N4000 8GB 内存,DDR4 128GB 固态硬盘存储,笔记本电脑纤薄轻巧,IPS FHD 屏幕显示,Win 11,适合学校旅行,灰色",US$169.00,https://www.amazon.com/-/zh/dp/B0DBTKRWZG/ref=sr_1_99?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.DJaHb9feR99IXkZGRkzUwAy_m9z9CnjQVEHzPRgWLKnGjHj071QN20LucGBJIEps.u70AWqBaJ1zOIv6Qd9xft7-cZXhN43tjphJegJpsc0M&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-99
"PELADN WI-6 迷你电脑,英特尔第 12 代 Alder Lake- N100(高达 3.4GHz),16GB DDR4 RAM 512GB M.2 PCIe 固态硬盘,台式电脑支持 4K 双显示器/USB3.2/WiFi 5/BT4.2",US$159.99,https://www.amazon.com/-/zh/dp/B0CJBQD4DC/ref=sr_1_100?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.DJaHb9feR99IXkZGRkzUwAy_m9z9CnjQVEHzPRgWLKnGjHj071QN20LucGBJIEps.u70AWqBaJ1zOIv6Qd9xft7-cZXhN43tjphJegJpsc0M&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-100
"Computer Networking: An All-in-One Beginner's Guide to Understanding Communications Systems, Network Security, Internet Connections, Cybersecurity and Hacking",US$0.00,https://www.amazon.com/-/zh/dp/B08FF2Z2SX/ref=sr_1_101?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-101
"Windows 11pro 迷你电脑,PCIE Gen2 SSD 512GB 迷你台式电脑,Alder Lake N95 CPU,4 核 4 线程迷你电脑,支持 2.4G 和 5.0G WiFi,千兆以太网黑色",US$199.95,https://www.amazon.com/-/zh/sspa/click?ie=UTF8&spc=MToxNjIxMDY2MDgxMDkxOTk0OjE3MzI1MzAzODE6c3BfbXRmOjMwMDU1OTAwMjIxMjcwMjo6MDo6&url=%2Fdp%2FB0DJ8Q8D3W%2Fref%3Dsr_1_103_sspa%3F__mk_zh_CN%3D%25E4%25BA%259A%25E9%25A9%25AC%25E9%2580%258A%25E7%25BD%2591%25E7%25AB%2599%26crid%3D36LGZVZRFXCYL%26dib%3DeyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw%26dib_tag%3Dse%26keywords%3D%25E7%2594%25B5%25E8%2584%2591%26qid%3D1732530381%26sprefix%3Ddiannao%252Caps%252C321%26sr%3D8-103-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA2GVFI28AFCAV1
"ACEMAGIC 迷你 PC Windows 11,第 12 代 Alder Lake-N95(高达 3.40GHz,15W TDP)迷你电脑,16GB DDR4 512G PCIe SSD 迷你电脑,迷你台式电脑支持 4K/WiFi/BT 适用于总线 iness Home Off。 冰",US$159.00,https://www.amazon.com/-/zh/dp/B0DD6PT84Y/ref=sr_1_104?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-104
Algorithms to Live By: The Computer Science of Human Decisions,US$0.00,https://www.amazon.com/-/zh/dp/B01D24NAL6/ref=sr_1_105?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-105
"Mini PC 第 12 代 Alder Lake-N100(高达 3.4GHz),双局域网迷你电脑 12GB DDR5 512GB M.2 SSD,迷你台式电脑支持 4K UHD 三重显示屏 / WiFi 5/BT 5.0,微型电脑 冰/商务",US$135.99,https://www.amazon.com/-/zh/dp/B0DGQHRCMR/ref=sr_1_106?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-106
宏碁 Nitro 50 游戏台式机 | 英特尔酷睿 i7-14700F 20 核处理器 | NVIDIA GeForce RTX 4060 | DDR5 | Intel Wi-Fi 6E AX211 | Windows 11 家庭版(16GB RAM | 1TB PCIE SSD),"US$1,099.49",https://www.amazon.com/-/zh/dp/B0DL5V9LP2/ref=sr_1_107?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-107
Hackers: Heroes of the Computer Revolution: 25th Anniversary Edition,US$0.00,https://www.amazon.com/-/zh/dp/B017RV1I3C/ref=sr_1_108?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-108
Computers Made Easy: From Dummy To Geek,US$0.00,https://www.amazon.com/-/zh/dp/B084DFQT25/ref=sr_1_110?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-110
"ASUS 2023 ProArt Station PD5 27L Prebuilt Desktop, Intel Core i7-13700 Processor, 32GB DDR4, 1TB PCIe SSD, NVIDIA RTX 4060, Windows 11 Home, PD500TE-PH766, Black","US$1,399.99",https://www.amazon.com/-/zh/dp/B0D7TR8HQ3/ref=sr_1_111?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530381&sprefix=diannao%2Caps%2C321&sr=8-111
"GEEKOM GT1 Mega AI 迷你电脑,第 14 代英特尔酷睿 U7-155H(16C/22T,高达 4.8 GHz),32GB DDR5 1TB PCIe Gen4 固态硬盘,NUC14 Pro 迷你台式电脑 Windows 11 Pro WiFi 7/BT 5.4/双 2.5G 局域网/USB4.0/8K",US$679.00,https://www.amazon.com/-/zh/sspa/click?ie=UTF8&spc=MToxNjIxMDY2MDgxMDkxOTk0OjE3MzI1MzAzODE6c3BfYnRmOjMwMDQ2NDU4MDUzODIwMjo6MDo6&url=%2Fdp%2FB0DG8D4ZKH%2Fref%3Dsr_1_113_sspa%3F__mk_zh_CN%3D%25E4%25BA%259A%25E9%25A9%25AC%25E9%2580%258A%25E7%25BD%2591%25E7%25AB%2599%26crid%3D36LGZVZRFXCYL%26dib%3DeyJ2IjoiMSJ9.q-SisQBzWlh4KU8ki6DoN6KI824AHZlq-KDkZpfr9fmfMNOgE8LMg4kOPHFvz04NZ8FmJS9z_xmfK1fDAV5rihZNOVxrEURyrdgQt-sQ3P9fvZEHyXVYxTwowQwmpMYlFQ0ftsnS_2veplUNc11eMGrjJWLw0o8ruRg6BFQPjlco9nBCzISxsQkzz-sKElrw.goW0FOiVm0V75aUsH1h9XOJrDIumlMg_pZKK6UAeKSw%26dib_tag%3Dse%26keywords%3D%25E7%2594%25B5%25E8%2584%2591%26qid%3D1732530381%26sprefix%3Ddiannao%252Caps%252C321%26sr%3D8-113-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"16 英寸玫瑰金笔记本电脑,赛扬 N5105 CPU,DDR4 16GB 内存,FHD IPS 显示屏,背光 KB,指纹解锁,USB 3.0,HDMI,WiFi/BT,非常适合工作,学习和玩耍! (玫瑰金,16G+25 6G 固态硬盘)",US$311.99,https://www.amazon.com/-/zh/dp/B0D7ZJ7XW4/ref=sr_1_120?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.OOLfa1aC8i5hfj-p5SQssAoB91U1rbDUFqWQ1C6ZC2spo0Nmrq0r92d5-Nk1rdQnnMJg7qBAFLGpdoODEYrE0Jbqr-JuyS_WBggceBQeD90VrfOY2iJaI4axRbUx0n0Lqj9cDx4aCsABgW1VHK1p2iJGA7KyqUwlAbcWE-0sGOW4Tq_nHs0W5EW2ZekcyICC.imfLxCm0XtHKB4onJV2Mor_ESHgO9HUFoJQwxGTIsPw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530384&sprefix=diannao%2Caps%2C321&sr=8-120
Computer Science: An Interdisciplinary Approach,US$61.59,https://www.amazon.com/-/zh/dp/0134076427/ref=sr_1_122?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.OOLfa1aC8i5hfj-p5SQssAoB91U1rbDUFqWQ1C6ZC2spo0Nmrq0r92d5-Nk1rdQnnMJg7qBAFLGpdoODEYrE0Jbqr-JuyS_WBggceBQeD90VrfOY2iJaI4axRbUx0n0Lqj9cDx4aCsABgW1VHK1p2iJGA7KyqUwlAbcWE-0sGOW4Tq_nHs0W5EW2ZekcyICC.imfLxCm0XtHKB4onJV2Mor_ESHgO9HUFoJQwxGTIsPw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530384&sprefix=diannao%2Caps%2C321&sr=8-122
"KINGDEL 强大的迷你台式电脑,无风扇工业电脑,i5双核 CPU,8GB 内存,256GB 固态硬盘,2xNIC,4xUSB 3.0,4xCOM RS232,高清端口,金属外壳,W-11 Pro",US$299.99,https://www.amazon.com/-/zh/dp/B07DLZY99X/ref=sr_1_123?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.OOLfa1aC8i5hfj-p5SQssAoB91U1rbDUFqWQ1C6ZC2spo0Nmrq0r92d5-Nk1rdQnnMJg7qBAFLGpdoODEYrE0Jbqr-JuyS_WBggceBQeD90VrfOY2iJaI4axRbUx0n0Lqj9cDx4aCsABgW1VHK1p2iJGA7KyqUwlAbcWE-0sGOW4Tq_nHs0W5EW2ZekcyICC.imfLxCm0XtHKB4onJV2Mor_ESHgO9HUFoJQwxGTIsPw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530384&sprefix=diannao%2Caps%2C321&sr=8-123
"AP Computer Science Principles Premium, 2025: Prep Book with 6 Practice Tests + Comprehensive Review + Online Practice (Barron's AP Prep)",US$17.99,https://www.amazon.com/-/zh/dp/1506291996/ref=sr_1_125?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.OOLfa1aC8i5hfj-p5SQssAoB91U1rbDUFqWQ1C6ZC2spo0Nmrq0r92d5-Nk1rdQnnMJg7qBAFLGpdoODEYrE0Jbqr-JuyS_WBggceBQeD90VrfOY2iJaI4axRbUx0n0Lqj9cDx4aCsABgW1VHK1p2iJGA7KyqUwlAbcWE-0sGOW4Tq_nHs0W5EW2ZekcyICC.imfLxCm0XtHKB4onJV2Mor_ESHgO9HUFoJQwxGTIsPw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530384&sprefix=diannao%2Caps%2C321&sr=8-125
Brain-Computer Interfaces: Programming Real-Time Neural Interaction Systems With Python (Genesis Protocol: Next Generation Technology for Biological and Life Sciences),US$0.00,https://www.amazon.com/-/zh/dp/B0DMNJ37VJ/ref=sr_1_126?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.OOLfa1aC8i5hfj-p5SQssAoB91U1rbDUFqWQ1C6ZC2spo0Nmrq0r92d5-Nk1rdQnnMJg7qBAFLGpdoODEYrE0Jbqr-JuyS_WBggceBQeD90VrfOY2iJaI4axRbUx0n0Lqj9cDx4aCsABgW1VHK1p2iJGA7KyqUwlAbcWE-0sGOW4Tq_nHs0W5EW2ZekcyICC.imfLxCm0XtHKB4onJV2Mor_ESHgO9HUFoJQwxGTIsPw&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530384&sprefix=diannao%2Caps%2C321&sr=8-126
"14 英寸笔记本电脑,双核英特尔赛扬 N3350 处理器,4GB 内存,256GB 固态硬盘,Windows 11 笔记本电脑,超薄,电池寿命长,2.4G/5G WiFi,BT 4.2 HDMI 、HDMI",US$399.00,https://www.amazon.com/-/zh/sspa/click?ie=UTF8&spc=MTo4NTE2MDU5MDk2MzM2MjY6MTczMjUzMDM4NDpzcF9idGY6MzAwMTI4NzI5MjA0NzAyOjowOjo&url=%2Fdp%2FB0CRDXDWJR%2Fref%3Dsr_1_129_sspa%3F__mk_zh_CN%3D%25E4%25BA%259A%25E9%25A9%25AC%25E9%2580%258A%25E7%25BD%2591%25E7%25AB%2599%26crid%3D36LGZVZRFXCYL%26dib%3DeyJ2IjoiMSJ9.OOLfa1aC8i5hfj-p5SQssAoB91U1rbDUFqWQ1C6ZC2spo0Nmrq0r92d5-Nk1rdQnnMJg7qBAFLGpdoODEYrE0Jbqr-JuyS_WBggceBQeD90VrfOY2iJaI4axRbUx0n0Lqj9cDx4aCsABgW1VHK1p2iJGA7KyqUwlAbcWE-0sGOW4Tq_nHs0W5EW2ZekcyICC.imfLxCm0XtHKB4onJV2Mor_ESHgO9HUFoJQwxGTIsPw%26dib_tag%3Dse%26keywords%3D%25E7%2594%25B5%25E8%2584%2591%26qid%3D1732530384%26sprefix%3Ddiannao%252Caps%252C321%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"迷你 PC Windows 11 Pro:12GB LPDDR5 RAM 256GB SSD,迷你电脑带英特尔 N95(最高 3.4GHz),迷你台式电脑支持双局域网/4K 三重显示/USB3.2/WiFi 5/BT 4。 2 家庭用 2 个办公室",US$229.99,https://www.amazon.com/-/zh/dp/B0DM8GMK4S/ref=sr_1_131?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.aURuacURNdw89_J94RqiRaZ6OKi9l6mMqlVyPGi0VvjGjHj071QN20LucGBJIEps.uY7AkGAmkif5ygLJBw2Sv3KPowN2PqzNTQ7vQ6j0vpQ&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530387&sprefix=diannao%2Caps%2C321&sr=8-131
"Invent Your Own Computer Games with Python, 4th Edition",US$28.99,https://www.amazon.com/-/zh/dp/1593277954/ref=sr_1_138?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.fKXF_lXVeChQjO_4bapdHhfjjd2fjLBZNvKqK2bMtiBzdMQ6rG4BDEaNwU2-7G5hbfaXIjf7xt4aGFQ_SNjrQGk2sSE_NpvdveWpiP4vX_9lgpIOKyP_d0pDuGAWhfi1tkxxZeIy4FV7qM7n4EEFpp1wGx8yT9CUPJkxvHewWX6OMbuA2sZC5mX8u7weLHdl.75npYSTwmuSIBfkC1qwjaP6vfnxArTwSdgDOSej2AwY&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530387&sprefix=diannao%2Caps%2C321&sr=8-138
Quantum Supremacy: How the Quantum Computer Revolution Will Change Everything,US$0.00,https://www.amazon.com/-/zh/dp/B0BKTTRHCD/ref=sr_1_139?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.fKXF_lXVeChQjO_4bapdHhfjjd2fjLBZNvKqK2bMtiBzdMQ6rG4BDEaNwU2-7G5hbfaXIjf7xt4aGFQ_SNjrQGk2sSE_NpvdveWpiP4vX_9lgpIOKyP_d0pDuGAWhfi1tkxxZeIy4FV7qM7n4EEFpp1wGx8yT9CUPJkxvHewWX6OMbuA2sZC5mX8u7weLHdl.75npYSTwmuSIBfkC1qwjaP6vfnxArTwSdgDOSej2AwY&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530387&sprefix=diannao%2Caps%2C321&sr=8-139
"Bmax B6 Plus 迷你电脑,英特尔酷睿 i3-1000NG4(高达 3.2GHz),12GB LPDDR4/512GB NVMe SSD,迷你台式电脑 WiFi5 4K/60Hz 三重显示屏 BT4.2 千兆以太网类型 -C/HDMI M。 ini 电脑",US$159.99,https://www.amazon.com/-/zh/dp/B0D3TY9789/ref=sr_1_140?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.fKXF_lXVeChQjO_4bapdHhfjjd2fjLBZNvKqK2bMtiBzdMQ6rG4BDEaNwU2-7G5hbfaXIjf7xt4aGFQ_SNjrQGk2sSE_NpvdveWpiP4vX_9lgpIOKyP_d0pDuGAWhfi1tkxxZeIy4FV7qM7n4EEFpp1wGx8yT9CUPJkxvHewWX6OMbuA2sZC5mX8u7weLHdl.75npYSTwmuSIBfkC1qwjaP6vfnxArTwSdgDOSej2AwY&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530387&sprefix=diannao%2Caps%2C321&sr=8-140
Foundations of Computer Vision (Adaptive Computation and Machine Learning series),US$55.99,https://www.amazon.com/-/zh/dp/0262048973/ref=sr_1_142?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.fKXF_lXVeChQjO_4bapdHhfjjd2fjLBZNvKqK2bMtiBzdMQ6rG4BDEaNwU2-7G5hbfaXIjf7xt4aGFQ_SNjrQGk2sSE_NpvdveWpiP4vX_9lgpIOKyP_d0pDuGAWhfi1tkxxZeIy4FV7qM7n4EEFpp1wGx8yT9CUPJkxvHewWX6OMbuA2sZC5mX8u7weLHdl.75npYSTwmuSIBfkC1qwjaP6vfnxArTwSdgDOSej2AwY&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530387&sprefix=diannao%2Caps%2C321&sr=8-142
Everything You Need to Ace Computer Science and Coding in One Big Fat Notebook: The Complete Middle School Study Guide (Big Fat Notebooks),US$11.99,https://www.amazon.com/-/zh/dp/1523502770/ref=sr_1_143?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.fKXF_lXVeChQjO_4bapdHhfjjd2fjLBZNvKqK2bMtiBzdMQ6rG4BDEaNwU2-7G5hbfaXIjf7xt4aGFQ_SNjrQGk2sSE_NpvdveWpiP4vX_9lgpIOKyP_d0pDuGAWhfi1tkxxZeIy4FV7qM7n4EEFpp1wGx8yT9CUPJkxvHewWX6OMbuA2sZC5mX8u7weLHdl.75npYSTwmuSIBfkC1qwjaP6vfnxArTwSdgDOSej2AwY&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530387&sprefix=diannao%2Caps%2C321&sr=8-143
"HP Pro Mini 400 G9 商务迷你电脑台式电脑,Intel i3-13100T(Beat i5-11500T),16GB DDR4 内存,512GB PCIe 固态硬盘,WiFi 6,蓝牙 5.2,键盘和鼠标,Windows 1 1 Pro,AZ1 -XUT",US$479.00,https://www.amazon.com/-/zh/sspa/click?ie=UTF8&spc=MTozMTY1MDQ0MTQyODc4OTUxOjE3MzI1MzAzODc6c3BfYnRmOjMwMDIyMzc1NDI5MDEwMjo6MDo6&url=%2Fdp%2FB0D5MH2KFX%2Fref%3Dsr_1_144_sspa%3F__mk_zh_CN%3D%25E4%25BA%259A%25E9%25A9%25AC%25E9%2580%258A%25E7%25BD%2591%25E7%25AB%2599%26crid%3D36LGZVZRFXCYL%26dib%3DeyJ2IjoiMSJ9.fKXF_lXVeChQjO_4bapdHhfjjd2fjLBZNvKqK2bMtiBzdMQ6rG4BDEaNwU2-7G5hbfaXIjf7xt4aGFQ_SNjrQGk2sSE_NpvdveWpiP4vX_9lgpIOKyP_d0pDuGAWhfi1tkxxZeIy4FV7qM7n4EEFpp1wGx8yT9CUPJkxvHewWX6OMbuA2sZC5mX8u7weLHdl.75npYSTwmuSIBfkC1qwjaP6vfnxArTwSdgDOSej2AwY%26dib_tag%3Dse%26keywords%3D%25E7%2594%25B5%25E8%2584%2591%26qid%3D1732530387%26sprefix%3Ddiannao%252Caps%252C321%26sr%3D8-144-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Computer Science Distilled: Learn the Art of Solving Computational Problems,US$19.93,https://www.amazon.com/-/zh/dp/0997316020/ref=sr_1_154?__mk_zh_CN=%E4%BA%9A%E9%A9%AC%E9%80%8A%E7%BD%91%E7%AB%99&crid=36LGZVZRFXCYL&dib=eyJ2IjoiMSJ9.lmtZGSDmYp7vTrjEDKEhUr-OY_9BMMBXClcady7zO-kqKIO3aabKKI8FAE0uw8tCZlMAa6wIY0P6zMG9R3EJ2Uif0To8AUiyOkXCP3OPs0jj8aBP80AL3gUhdz4m9NN5DfQRJRHoPNdqok8-T3h4PyRw_fSQQI9s1hjRO8xhfOVXTRNl-h_hJ3ax9iTgVTcK.Ad2jvE0B9cyCD1zjiYHDqNYylEBklUTfAu_uoSUF6AE&dib_tag=se&keywords=%E7%94%B5%E8%84%91&qid=1732530390&sprefix=diannao%2Caps%2C321&sr=8-154
